# BEAST v1.8.2, r6687
# Generated Wed Dec 30 17:18:17 PST 2015 [seed=1451524696487]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
44000000	-2997.7194953255907	-713.8753119652496	-2283.844183360341	1.8223221084891654	1.3383367712237754E8	3.1919589425118238	9.365240706816125E-8	2.9178050894850704	0.4250563155435448	0.15191557293712532	0.19919176337018524	0.22383634814914546	0.005732139299224073	-2283.844183360341	-704.8728105430172
44100000	-2954.9816196866173	-666.92465398559	-2288.0569657010274	1.8527274171392027	5.697652668884167E7	2.519533888607942	9.223187329056758E-8	3.016191023945457	0.4325868643041043	0.12872384410121837	0.1810102396675827	0.25767905192709545	0.00626444604945245	-2288.0569657010274	-657.5682290123982
44200000	-3099.903295738471	-800.7117067323752	-2299.191589006096	3.5032461062004354	1.6000557424843613E7	1.302885410222309	9.970016396692878E-7	3.4657580249721804	0.4006402893243007	0.16584636900247576	0.17764663165670821	0.2558667100165161	0.0037696344796292703	-2299.191589006096	-790.917642339435
44300000	-3036.30503766024	-728.9130260379062	-2307.392011622334	2.0941792885430877	3.930812844465287E7	2.0161727529447995	2.808487965215958E-7	2.681474589283029	0.45066240405697955	0.1530267971837637	0.17477533490788347	0.22153546385137418	0.004478097139607177	-2307.392011622334	-720.8964629072518
44400000	-3012.812853751888	-724.345324405788	-2288.4675293461	1.9470681527659017	312973.73611342354	3.197207105602945	4.733834952010175E-5	3.960659096387582	0.4193037960474033	0.12562847428401017	0.19715512110310068	0.2579126085654869	0.00472655289039352	-2288.4675293461	-715.5570398181031
44500000	-3073.7274938743153	-773.2421912926438	-2300.4853025816715	2.852192984147661	6512874.921890274	1.589335295190311	2.30472028308802E-6	4.091801514785515	0.4290284467868844	0.1629149961331165	0.18952924536509286	0.21852731171490722	0.004132150572425906	-2300.4853025816715	-764.047397073005
44600000	-3007.6468510004606	-726.2348957923859	-2281.4119552080747	2.0029406059169217	5354220.97381825	3.5462133540452436	3.124802960649505E-6	2.8590404146905506	0.41644538831091643	0.15711057796227726	0.20126787926791218	0.22517615445889513	0.005071086538458981	-2281.4119552080747	-717.6374129908218
44700000	-2987.9029781194695	-666.4036969165866	-2321.499281202883	1.2165074761912384	8054814.764407203	5.147467294381213	1.6597252272900117E-6	3.408137587293592	0.43062496483111795	0.1396476438815357	0.18682087949835066	0.2429065117889967	0.006132949216881299	-2321.499281202883	-655.871471829993
44800000	-2959.2708897021485	-710.1799691859002	-2249.0909205162484	2.2040278943238683	1.4326579278947806E7	2.4286104430535533	7.402597721817041E-7	2.846073180876753	0.417641086689872	0.15046462870966276	0.1956918258220521	0.2362024587784142	0.005476853727117683	-2249.0909205162484	-701.9180188984246
44900000	-2991.2709094392803	-721.0101293798022	-2270.2607800594783	2.2120261654146196	2.1259984070968077E8	1.951905402860413	4.6434792717043445E-8	4.040811763060396	0.39997774938792363	0.16784375562601478	0.17634168434046044	0.2558368106456023	0.004756250829550321	-2270.2607800594783	-712.841784531036
45000000	-3017.544894286141	-725.0076863471968	-2292.537207938944	2.115090935509183	1.4918718616840408E9	2.6790915362139454	8.295989645549551E-9	4.110494993800457	0.4119753030125881	0.146560808053428	0.16655734339944278	0.2749065455345423	0.00473119413188786	-2292.537207938944	-716.4435524991696
45100000	-3054.2972901769454	-757.2737131700887	-2297.0235770068566	2.517617830817924	3.1072753612924713E11	2.556743218441635	6.343242067971439E-11	2.7657700915343355	0.4247685029881528	0.12901507202870027	0.18649503598454678	0.25972138899860125	0.004930440613795593	-2297.0235770068566	-748.7500288067146
45200000	-2983.7864922489425	-680.5510249342194	-2303.235467314723	1.3891965400979513	8.336731154588655E11	5.890897266883669	2.529394153659604E-11	2.8929809102868713	0.40449639938000403	0.14779168371998672	0.2173230014953076	0.23038891540470258	0.005597029640974539	-2303.235467314723	-670.752253099135
45300000	-2992.11242631446	-708.2324790121295	-2283.879947302331	2.1498216232957614	6.882197106137206E11	2.6447207949921765	1.5523487701164556E-11	3.0723935136626856	0.4295347415405215	0.14565870266813835	0.2108010249873175	0.2140055308040235	0.005137474067829308	-2283.879947302331	-700.1360126262731
45400000	-3010.99319701118	-711.7415112017907	-2299.2516858093895	2.328249191265846	1.4636349192806973E11	2.304066417375492	6.316146494892133E-11	3.545191377248172	0.40394474183498674	0.15245949351642799	0.18565780198463008	0.257937962663956	0.005336517976269219	-2299.2516858093895	-703.5472482906396
45500000	-2977.519353850646	-677.0444124613933	-2300.4749413892528	1.5443192346615218	8.481641580385768E11	3.980420797084761	1.0578598633833181E-11	3.5042654180997213	0.401582003636841	0.1742159385426333	0.1895883322524259	0.23461372556810056	0.0068321978859728245	-2300.4749413892528	-664.5896385704605
45600000	-2977.241401948425	-676.188878801678	-2301.052523146747	1.7852891751320399	6.170630448421239E12	3.0689428140749198	1.1889485739807352E-12	3.954443278536686	0.41023399850778314	0.15555246699048772	0.17451260430529586	0.2597009301964341	0.006477797474021499	-2301.052523146747	-665.3639932588618
45700000	-3063.6968275996987	-762.8642309794616	-2300.8325966202374	2.8783879112102078	6.204201009941631E10	2.0088907165857997	2.5965476012329074E-10	3.0455653589754474	0.42084484719003556	0.13742054348864557	0.17715498012900496	0.2645796291923147	0.004212200697418411	-2300.8325966202374	-753.9900561644974
45800000	-2992.012317412906	-713.4214930463723	-2278.590824366534	2.0327182657795695	2.0502575511109406E8	3.5148032397985416	6.833139807979979E-8	3.837820533317924	0.3990812383689378	0.16426708360504425	0.17496454734458797	0.2616871306814308	0.005452299474978619	-2278.590824366534	-704.3688497725208
45900000	-2960.1001258747146	-673.6719273031678	-2286.428198571547	1.494528046133851	7.173532087982912E8	4.435252094556577	1.6186276309197415E-8	2.543838550037668	0.43924477555591246	0.146523198534414	0.17710351415325273	0.23712851175642163	0.0051292855857415125	-2286.428198571547	-665.3584681076426
46000000	-3027.3523856114484	-728.8617134743462	-2298.490672137102	2.8981159990968464	1.9413566883153564E10	1.4485481607724708	4.894603273507614E-10	4.458066932528486	0.42439924248323563	0.13112774888576315	0.2065618285782318	0.23791118005277043	0.0051910379300481885	-2298.490672137102	-720.6344999073249
46100000	-2992.4935217079437	-705.6677267286472	-2286.8257949792965	1.682697435464129	2.0132557180135517E10	4.218506964082538	9.310863159958605E-10	3.7890811608284083	0.40883918336393127	0.1464711272592091	0.19550088794100542	0.24918880143585523	0.00508144659891238	-2286.8257949792965	-696.5019360429931
46200000	-3116.126978017373	-826.6663487846927	-2289.4606292326803	3.3605949624843228	5.564950403251648E11	0.9205191361374406	3.851252699130367E-11	3.2151035175294123	0.4064549113625321	0.13710179963964414	0.20566213909658776	0.2507811499012371	0.0034247571999836317	-2289.4606292326803	-815.6928087438555
46300000	-2974.142133870472	-686.1071186036336	-2288.035015266839	1.8724543431830396	2.6051383221341803E11	3.235110731969451	3.874191250363896E-11	3.420996128512676	0.42133050183977305	0.1398613469561564	0.19613355640217028	0.24267459480190143	0.005783007191497838	-2288.035015266839	-677.0331106102926
46400000	-3005.8757009078563	-726.2612377023609	-2279.614463205495	1.5218499263091527	6.630560658892056E8	3.7492170090012613	2.844661201619079E-8	2.9801496141914106	0.4387244076030326	0.13641476731939498	0.18213560962073183	0.2427252154568418	0.004450807429496649	-2279.614463205495	-717.2445725373049
46500000	-2999.2588993260442	-699.0204373368608	-2300.238461989183	1.3983106772392224	1.6764714464430136E10	5.701966938932426	1.930950650052554E-9	3.6775951942211744	0.41250450492014196	0.17459219548171098	0.18732266549426543	0.2255806341038828	0.00483196579922365	-2300.238461989183	-689.0911286764984
46600000	-3053.1107068302176	-766.1533210970434	-2286.9573857331743	2.415589059389774	2.1243782663799267E10	2.2706584765630162	9.045262100307058E-10	2.4979125645185576	0.40003884403369167	0.16733090265524536	0.1883237407633667	0.24430651254769759	0.004545163478384503	-2286.9573857331743	-757.6586316432791
46700000	-2996.7107419224812	-722.188284503349	-2274.5224574191325	1.7419590455325107	2.007215889010935E11	4.468156988705221	1.2183680296234479E-10	2.7329781036549914	0.40977706483814785	0.1627018797329893	0.1775032685141477	0.2500177869147163	0.00501949456191772	-2274.5224574191325	-713.0890907149846
46800000	-3042.678438470111	-742.6156243205331	-2300.0628141495777	2.101240181970228	7.976615686119219E11	2.7485654278646257	1.985534104245309E-11	3.9069846285425895	0.4288190859247715	0.15343146471018945	0.18457912963351925	0.23317031973152103	0.004594548798842368	-2300.0628141495777	-733.7717762750716
46900000	-2974.159185789242	-681.6209073457275	-2292.5382784435146	1.3590398678770226	2.293480497279363E12	6.348172190481291	1.2179709435720916E-11	2.88898864542256	0.42735152008996635	0.16203825477500192	0.17515870144677165	0.2354515236882613	0.004811801377445068	-2292.5382784435146	-671.9776368522852
47000000	-3029.9337400011764	-749.8929932716571	-2280.0407467295195	1.888056944950407	2.0391705682379412E12	3.5384588398041665	1.324066023021629E-11	3.0750328429584792	0.4145438774178907	0.13941229262346064	0.18675135701634688	0.259292472942303	0.004383546584376872	-2280.0407467295195	-740.4404456684362
47100000	-2974.869232041644	-683.3369367946727	-2291.532295246971	1.6180052172936707	1.458482936013111E11	4.121046094548536	9.333507946064871E-11	2.916394957021685	0.39165235818408584	0.1423455495000453	0.21042536869300288	0.25557672362286704	0.005410453226656762	-2291.532295246971	-674.5528017661366
47200000	-3029.12464510472	-734.6170462673947	-2294.507598837325	1.7677191944352808	5.428613306527016E12	4.353207292548434	6.182530118944832E-12	3.1625754075010963	0.40540934818377355	0.15149711923107007	0.1925252023594488	0.2505683302257087	0.004101846370651007	-2294.507598837325	-724.3336234590972
47300000	-2983.562714590978	-700.282623189898	-2283.28009140108	1.637731514128508	7.474095268835603E11	3.215036854602031	1.397667572829612E-11	2.9599458359410207	0.40174787059028405	0.15901555824997302	0.18284095586571	0.25639561529403404	0.0063787428268443245	-2283.28009140108	-689.7531172378889
47400000	-3035.0846604757785	-776.1386552757631	-2258.9460052000154	3.186699850639623	2.1943830708135354E12	1.5357845488543778	5.779454603441579E-12	2.898373688562107	0.4371548558479072	0.1629657238322488	0.176206912562467	0.2236725077573781	0.0038685829164927864	-2258.9460052000154	-766.9603276634055
47500000	-2993.12503356056	-705.6746659809181	-2287.450367579642	1.7272143619282736	2.5098565571262566E10	3.7359796619216605	5.80879484364238E-10	3.668641533361992	0.41524301938075797	0.13809280281941635	0.19518035731642389	0.25148382048340295	0.005278020372651524	-2287.450367579642	-696.7697256245907
47600000	-3101.9433828928622	-795.7561074877019	-2306.18727540516	2.408058883357247	1.5750119432968828E10	2.7314281470930415	2.062383409159856E-9	3.7825422458020808	0.4209315875904069	0.13993519042783786	0.16781910697019517	0.2713141150115611	0.0036393997938650078	-2306.18727540516	-784.5148823347574
47700000	-3001.7307871323374	-702.4419808342551	-2299.2888062980824	2.4106845657191727	2.407248840315007E10	1.5697952895946874	2.649461352220667E-10	3.871575812682399	0.43682843291439066	0.1441979762887631	0.19426195030360327	0.22471164049324394	0.0052310855950098755	-2299.2888062980824	-694.7421317364106
47800000	-3023.799412964677	-728.8330293214298	-2294.966383643247	2.5268848017763696	2.2341543394195596E11	1.8913072146547902	4.272110666014072E-11	3.162643168829214	0.43442854368120515	0.1578800885394478	0.16762871198808993	0.2400626557912582	0.005024634618817621	-2294.966383643247	-721.0039821432669
47900000	-3019.0355409231074	-734.2170238312657	-2284.818517091842	1.8481702128839224	2.4972278220611377E11	3.586922086715319	6.710205496118955E-11	3.789666719809127	0.44447170116396784	0.138288342202854	0.1808393465404241	0.23640061009275515	0.004768356381249357	-2284.818517091842	-725.288584193217
48000000	-2997.101017780837	-719.8946182602253	-2277.2063995206117	2.2736704477640344	1.1335643232246797E12	2.423837317021241	8.618044982034326E-12	3.4339538813899213	0.4161905182037294	0.1368184998609646	0.1916172084437686	0.25537377349153845	0.005124985436364539	-2277.2063995206117	-711.8109033830322
48100000	-2998.174926933416	-705.5695519657081	-2292.605374967708	1.6800284871201117	8.463340540547116E12	3.4526951425991625	1.562619164297068E-12	3.609163660252749	0.4260244040642623	0.12770379299081	0.17832867011578057	0.267943132829148	0.005038537118178679	-2292.605374967708	-696.9629888129637
48200000	-3030.97670707219	-741.8541282484382	-2289.122578823752	1.8164743489199053	8.24489934839678E11	4.196896469494487	3.9924866860449326E-11	3.0631392446323447	0.4271403807853091	0.1416101283183037	0.1770275105009208	0.2542219803954674	0.004341070227553241	-2289.122578823752	-732.0316873641353
48300000	-3029.7764336880164	-733.6476801804174	-2296.128753507599	2.1458476429508075	3.604455134251432E12	3.4607507814565217	4.878570106827832E-12	3.423351565129794	0.37138505367012287	0.17552278911111846	0.19151978963039507	0.2615723675883645	0.0043238492207161305	-2296.128753507599	-724.4423367552533
48400000	-2993.1485676328375	-709.58306887974	-2283.5654987530975	1.8808749509273799	4.2317101548255386E12	2.5892473200800863	2.4572743559670755E-12	3.489032140271781	0.44986444048417523	0.1368949546043159	0.1760282777250306	0.2372123271864792	0.005277576349220388	-2283.5654987530975	-701.2858033949157
48500000	-3017.288047936775	-733.5535779914893	-2283.7344699452856	1.9571456997345675	2.1177622235510034E14	3.1882267991654962	8.446144864721057E-14	2.824616221121827	0.43845136509205995	0.16400410716869185	0.14161253747636687	0.2559319902628822	0.00525375878224262	-2283.7344699452856	-724.8476785199122
48600000	-3112.3778482693738	-804.8136226005898	-2307.564225668784	2.9626747173696035	1.672054469229599E14	2.000697200925071	1.7862725615285E-13	3.2908798971596775	0.4257363542016333	0.1414451388971546	0.19796852159968784	0.23484998530152523	0.0038092050601482856	-2307.564225668784	-794.4055142405392
48700000	-3003.807065754526	-705.2894417430311	-2298.5176240114947	1.8459257887940337	3.046014392739406E14	2.9384149002598	3.887649923838292E-14	3.021348263938621	0.3854891852412487	0.16930105550936353	0.17829947896614795	0.266910280283241	0.005199265188393672	-2298.5176240114947	-697.010742596601
48800000	-2982.624430670096	-691.2171770487448	-2291.407253621351	2.162099358918623	2.8278743351050188E13	2.3280844305993904	2.50985557852347E-13	2.9521883015736394	0.4293233095675782	0.1583597990647204	0.17791955513252106	0.2343973362351816	0.005110201085692289	-2291.407253621351	-683.6407955099621
48900000	-3000.6071382001555	-687.5382637318007	-2313.068874468355	1.234477874216507	6.652214990367702E13	5.228830000823121	2.960583416082558E-13	3.473791885230157	0.4099181773175927	0.16606986553029768	0.16373165298824324	0.2602803041638675	0.006070459893530662	-2313.068874468355	-676.7348409216514
49000000	-3032.2675480035405	-701.3691212468989	-2330.8984267566416	1.822969342524474	4.905826333901893E13	3.4980992521144576	2.739121034940072E-13	2.9544391641739227	0.40092732654771024	0.1564993582955806	0.17253223072193974	0.2700410844347706	0.0060275199519129186	-2330.8984267566416	-691.5635751717945
49100000	-3046.566083129367	-739.0661564472864	-2307.499926682081	2.1523863230520264	4.933075463566257E14	3.176147567297654	3.896639871952346E-14	2.2976838025107957	0.40565812803342444	0.1493150541723077	0.19763723379192374	0.24738958400234526	0.00447513355591439	-2307.499926682081	-730.4034662199371
49200000	-3043.846523542451	-738.6945211437538	-2305.1520023986973	2.195861821653102	1.721707713799861E16	2.374404659195577	7.04587223505563E-16	3.369562003837242	0.40133935020835076	0.14898287181477746	0.19205300437600648	0.25762477360086644	0.005323709543889025	-2305.1520023986973	-730.274686788369
